crates/verlet-kernel/src/daemon/remote_store/lease.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/daemon/remote_store.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/daemon/remote_store/process_executor.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/daemon/remote_store/propagator.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/daemon/remote_store/queue.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/kernel/admission.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/kernel/process_handle_dispatch.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/kernel/runtime_host.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/kernel/runtime_host/kernel_control.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/kernel/runtime_host/tests.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/src/kernel/stdlib_couplings.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/kernel/thread_spawn_projector.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/kernel/wasm_couplings.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/operations/kernel_packages.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/operations/kernel_packages/tests.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/src/operations/openapi_import.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-kernel/src/operations/operation_registry/tests.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/src/operations/plugins/tests.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/abi_search_fixture.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/boundary_auth.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/canonical_runtime_e2e.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/contract_fixtures.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/fixtures/contracts/README.md	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/abi_process.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/coupling_template_catalog_v1.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/debug_thread_export_v1.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/ingress_outcome_protocol_v1.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/runtime_event_kinds.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_context_spill_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_context_summarize_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_context_truncate_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_failure_deadletter_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_memory_extract_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_memory_recall_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_permission_approval_gate_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_permission_tool_gate_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_prompt_dynamic_instructions_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_prompt_steer_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_queue_couplings.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_retry_with_budget_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_schedule_cron_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stdlib_supervisor_child_completion_coupling.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/contracts/stream_schema_v1.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/search_operation.wat.tpl	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/wasm-counter-coupling-handrolled/src/lib.rs	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/fixtures/wasm_vfs_probe_operation.wat.tpl	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-kernel/tests/host_facade.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/remote_store_lease.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/remote_store_queue_tail.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/remote_store_sync.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/runtime_loop_scenarios.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/smokes/verlet-manifest-e2e-smoke.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/smokes/verlet-restart-smoke.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/smokes/verlet-workbench-smoke.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/support/scenario.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/verlet_cli_publish.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-kernel/tests/wasm_operation_devkit.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-metadata/src/secret_store.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-metadata/src/secret_store/tests.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-metadata/tests/fixtures/rusqlite-metadata-v1.sqlite3	Frozen golden or persisted-record fixture must replay byte-for-byte.
crates/verlet-operations/src/blob_store.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-operations/src/import_package.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-operations/src/lib.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-operations/src/operation_store.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-operations/src/operation_store/tests.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
crates/verlet-operations/src/tool_package.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-runtime-contracts/src/handle.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-vbash/src/harness.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
crates/verlet-wasm/src/runner.rs	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
docs/abi.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/acp-agent.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/acp-thread-projection.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/adr/0001-stream-schema-v1.md	Shipped ADR body is a historical receipt.
docs/adr/0002-guest-encoding-v1-component-model-later.md	Shipped ADR body is a historical receipt.
docs/adr/0004-seeded-fault-plans-and-scenario-engine.md	Shipped ADR body is a historical receipt.
docs/adr/0005-turso-storage-engine.md	Shipped ADR body is a historical receipt.
docs/adr/0006-unified-orchestration-semantics.md	Shipped ADR body is a historical receipt.
docs/adr/0007-adapter-envelope-contract-v0.md	Shipped ADR body is a historical receipt.
docs/adr/0008-identity-plane-v0.md	Shipped ADR body is a historical receipt.
docs/adr/0009-orchestrator-boundary-v0.md	Shipped ADR body is a historical receipt.
docs/format-ids.md	Documents the frozen format-ID families.
docs/app-server.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/daemon.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/io.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/man/verlet.1	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/openapi-adapter.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/public-api-coverage.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/standard-operations.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
docs/wasm-operation-dev-kit.md	Current documentation names a stable wire identifier or out-of-scope repository URL.
examples/wasm-counter-coupling/README.md	Example or package contract preserves a stable ABI manifest or receipt identifier.
examples/wasm-counter-coupling/src/lib.rs	Example or package contract preserves a stable ABI manifest or receipt identifier.
proto/verlet.bridge.v1.proto	Stable persisted storage ABI or wire identifier remains unchanged for compatibility.
scripts/ci-receipts.sh	Shipped release receipt filenames remain historical.
scripts/verlet-name-allowlist.tsv	The lint's own closed list necessarily spells the frozen identifiers it permits.
skills/verlet-tool-maker/SKILL.md	Example or package contract preserves a stable ABI manifest or receipt identifier.
tools/file-read/verlet.tool.toml	Example or package contract preserves a stable ABI manifest or receipt identifier.
tools/http-fetch/verlet.tool.toml	Example or package contract preserves a stable ABI manifest or receipt identifier.
tools/json-query/verlet.tool.toml	Example or package contract preserves a stable ABI manifest or receipt identifier.
tools/trace-ab/README.md	Example or package contract preserves a stable ABI manifest or receipt identifier.
tools/trace-ab/src/lib.rs	Example or package contract preserves a stable ABI manifest or receipt identifier.
tools/trace-ab/src/runner.rs	Example or package contract preserves a stable ABI manifest or receipt identifier.
tools/trace-ab/tests/converter.rs	Compatibility assertion for a stable persisted storage ABI or wire identifier.
tools/trace-ab/tests/fixtures/verlet-export.json	Frozen golden or persisted-record fixture must replay byte-for-byte.
